commit_URL,is_bugfix,obs
"=HYPERLINK(""https://github.com/gruntwork-io/terratest/commit/9a49c9c20e7c0fe1de70eeab7c20ae0bf7197cb2"")",,
"=HYPERLINK(""https://github.com/ministryofjustice/modernisation-platform/commit/0d135dc89fc86aa481adf379e018f7298d776262"")",,
"=HYPERLINK(""https://github.com/Azure/terraform/commit/ed79d1aa3bac4f57d7229d566a00237ca4846b32"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/2fc2f8fb92bd2a21e73a2234a4026db4b9b9aee4"")",,
"=HYPERLINK(""https://github.com/ministryofjustice/modernisation-platform/commit/8796417b47fa20c89a4e7fb936282525e3874e5c"")",,
"=HYPERLINK(""https://github.com/Azure/terraform-azurerm-caf-enterprise-scale/commit/4a0e61ce2f6230cbace76607901ec92ae458a183"")",,
"=HYPERLINK(""https://github.com/Azure/terraform/commit/077374c7c64d74f382a39091e2dc1c3b4c24b55c"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/c21fa4558fb4d076660c8e819429fbd5b9ca6c61"")",,
"=HYPERLINK(""https://github.com/Azure/terraform-azurerm-caf-enterprise-scale/commit/565d8041f4b3aa6b60fe2bc21e025c6ab7cf1716"")",,
"=HYPERLINK(""https://github.com/cattle-ops/terraform-aws-gitlab-runner/commit/2bf6d3d864aba78b371535fa28daebc8644ac00f"")",,
"=HYPERLINK(""https://github.com/terraform-linters/tflint/commit/4a1f43c3ca01e1e5db1efc4b2e2117bc8b5f313f"")",,
"=HYPERLINK(""https://github.com/Azure/caf-terraform-landingzones/commit/ea43d2776a7d92a05ecd71355c5ba8516fbf1421"")",,
"=HYPERLINK(""https://github.com/ministryofjustice/modernisation-platform/commit/7c9cd5df4a683fb4df845a7f8f736727eb3f9515"")",,
"=HYPERLINK(""https://github.com/coreos/tectonic-installer/commit/2ed391937c7fcf61e0c2006bcc25fbb26e42da24"")",,
"=HYPERLINK(""https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/commit/dc533718e3338781984b69ae59e5393f5f463b62"")",,
